,name,sentiment,node,degree,degree centrality,betweenness centrality,closeness centrality
68,article_pos1.gml,output_join,Jehovah's Witnesses,4,0.00469483568075,0.00585781192793,0.0866450522641
69,article_pos1.gml,output_join,Jewish dietary laws,1,0.00117370892019,0.0,0.0
70,article_pos1.gml,output_join,Jews,5,0.00586854460094,0.00225754689166,0.0868618003623
71,article_pos1.gml,output_join,Jill Hennessy,2,0.00234741784038,0.000202744079045,0.00117370892019
72,article_pos1.gml,output_join,Johns Hopkins University,1,0.00117370892019,0.0,0.0
73,article_pos1.gml,output_join,Journal of the American Medical Association,1,0.00117370892019,0.0,0.0
74,article_pos1.gml,output_join,Libya,2,0.00234741784038,0.0,0.0618433276135
75,article_pos1.gml,output_join,Los Angeles,2,0.00234741784038,0.0,0.00234741784038
76,article_pos1.gml,output_join,Los Angeles County,1,0.00117370892019,0.0,0.00117370892019
77,article_pos1.gml,output_join,MMR vaccine,26,0.0305164319249,0.0021095958175,0.0179316640584
78,article_pos1.gml,output_join,MMR vaccine does not cause autism,3,0.00352112676056,0.0,0.0
79,article_pos1.gml,output_join,MMR vaccine doesn't trigger autism,1,0.00117370892019,0.0,0.0
80,article_pos1.gml,output_join,MMR vaccine is safe,1,0.00117370892019,0.0,0.0
81,article_pos1.gml,output_join,MMR vaccine safety,2,0.00234741784038,0.0,0.0
82,article_pos1.gml,output_join,Merck,1,0.00117370892019,0.0,0.00834847796456
83,article_pos1.gml,output_join,Michael Mina,2,0.00234741784038,0.0,0.00234741784038
84,article_pos1.gml,output_join,Mina study,7,0.00821596244131,0.00045789819213,0.101839796952
85,article_pos1.gml,output_join,Minnesota,1,0.00117370892019,0.0,0.0
86,article_pos1.gml,output_join,Mississippi,3,0.00352112676056,0.0,0.0504334672294
87,article_pos1.gml,output_join,Muslim fundamentalists,4,0.00469483568075,0.00213915691564,0.00804828973843
88,article_pos1.gml,output_join,Muslim leaders,1,0.00117370892019,0.0,0.00117370892019
89,article_pos1.gml,output_join,Muslims,2,0.00234741784038,0.0,0.0709356582121
90,article_pos1.gml,output_join,NIH and partners,4,0.00469483568075,0.0,0.00469483568075
91,article_pos1.gml,output_join,National Infant Immunization Week,2,0.00234741784038,0.0,0.00312989045383
92,article_pos1.gml,output_join,National Institutes of Health,1,0.00117370892019,0.0,0.0
93,article_pos1.gml,output_join,Neisseria meningitidis bacteria,3,0.00352112676056,6.06853025714e-05,0.00117370892019
94,article_pos1.gml,output_join,Nepal,1,0.00117370892019,0.0,0.0475666002333
95,article_pos1.gml,output_join,Netherlands Reformed Congregation,2,0.00234741784038,0.0,0.0
96,article_pos1.gml,output_join,Nigeria,1,0.00117370892019,0.0,0.0
97,article_pos1.gml,output_join,Northern Hemisphere flu vaccine,1,0.00117370892019,0.0,0.00117370892019
98,article_pos1.gml,output_join,Ohio,2,0.00234741784038,4.59737140692e-07,0.00117370892019
99,article_pos1.gml,output_join,Orthodox Jewish communities,1,0.00117370892019,0.0,0.0
100,article_pos1.gml,output_join,Pakistan,1,0.00117370892019,0.0,0.0
101,article_pos1.gml,output_join,Pan American Health Organization,1,0.00117370892019,0.0,0.00264084507042
102,article_pos1.gml,output_join,Parents,1,0.00117370892019,0.0,0.00117370892019
103,article_pos1.gml,output_join,Pennsylvania,1,0.00117370892019,0.0,0.0
104,article_pos1.gml,output_join,Polio,1,0.00117370892019,0.0,0.0
105,article_pos1.gml,output_join,Prabhupada Village,1,0.00117370892019,0.0,0.0
106,article_pos1.gml,output_join,Princeton University,1,0.00117370892019,0.0,0.0
107,article_pos1.gml,output_join,Programs,1,0.00117370892019,0.0,0.00117370892019
108,article_pos1.gml,output_join,Public health officials,1,0.00117370892019,0.0,0.00117370892019
109,article_pos1.gml,output_join,Robert F. Kennedy Jr.,1,0.00117370892019,0.0,0.0784394745791
110,article_pos1.gml,output_join,"Robert F. Kennedy, Jr.",1,0.00117370892019,0.0,0.0
111,article_pos1.gml,output_join,SB 277,22,0.0258215962441,0.00741932992392,0.0613480648319
112,article_pos1.gml,output_join,Samantha Page,1,0.00117370892019,0.0,0.00117370892019
113,article_pos1.gml,output_join,Scott Morrison,1,0.00117370892019,0.0,0.00117370892019
114,article_pos1.gml,output_join,Seattle Children's Hospital,1,0.00117370892019,0.0,0.0
115,article_pos1.gml,output_join,Senator Jeff Stone,1,0.00117370892019,0.0,0.00117370892019
116,article_pos1.gml,output_join,Senator Pan,2,0.00234741784038,0.0,0.00234741784038
117,article_pos1.gml,output_join,Senator Rand Paul,2,0.00234741784038,0.0,0.00234741784038
118,article_pos1.gml,output_join,"Sydney, Australia",1,0.00117370892019,0.0,0.0
119,article_pos1.gml,output_join,Tanzania,2,0.00234741784038,0.0,0.0618433276135
120,article_pos1.gml,output_join,Tdap,1,0.00117370892019,0.0,0.0
121,article_pos1.gml,output_join,Tdap vaccine,11,0.0129107981221,0.0112195324535,0.104982629463
122,article_pos1.gml,output_join,The Children's Hospital of Philadelphia,1,0.00117370892019,0.0,0.0
123,article_pos1.gml,output_join,The Church,1,0.00117370892019,0.0,0.0784394745791
124,article_pos1.gml,output_join,The Lancet,1,0.00117370892019,0.0,0.00117370892019
125,article_pos1.gml,output_join,U.S.,2,0.00234741784038,0.0,0.0
126,article_pos1.gml,output_join,United States,8,0.0093896713615,0.00190101307676,0.0854515694204
127,article_pos1.gml,output_join,University of Minnesota,1,0.00117370892019,0.0,0.0
128,article_pos1.gml,output_join,VPD,1,0.00117370892019,0.0,0.0
129,article_pos1.gml,output_join,Vaccine Education Center,1,0.00117370892019,0.0,0.0
130,article_pos1.gml,output_join,Vaccine Free Family Day Care,1,0.00117370892019,0.0,0.0792853031926
131,article_pos1.gml,output_join,Victoria's health minister,1,0.00117370892019,0.0,0.0
132,article_pos1.gml,output_join,Victorian government,1,0.00117370892019,0.0,0.0663678143152
133,article_pos1.gml,output_join,Wakefield study,8,0.0093896713615,0.00106888885211,0.0136556518599
134,article_pos1.gml,output_join,Waldorf School of Princeton,2,0.00234741784038,0.0,0.00234741784038
135,article_pos1.gml,output_join,Washington State public-private pilot program,1,0.00117370892019,0.0,0.00117370892019
136,article_pos1.gml,output_join,West Virginia,3,0.00352112676056,0.0,0.0504334672294
137,article_pos1.gml,output_join,Western Hemisphere,1,0.00117370892019,0.0,0.0
138,article_pos1.gml,output_join,William Moss,5,0.00586854460094,1.03440856656e-05,0.0831012743125
139,article_pos1.gml,output_join,World Health Organization,2,0.00234741784038,0.0,0.0819718579058
140,article_pos1.gml,output_join,abnormal cells,1,0.00117370892019,0.0,0.0
141,article_pos1.gml,output_join,aborted fetuses,3,0.00352112676056,0.0,0.0
142,article_pos1.gml,output_join,absolute objection,2,0.00234741784038,0.0,0.00117370892019
143,article_pos1.gml,output_join,activism,2,0.00234741784038,0.0,0.0792853031926
144,article_pos1.gml,output_join,adult vaccination program,2,0.00234741784038,1.37921142208e-06,0.00117370892019
145,article_pos1.gml,output_join,adults,2,0.00234741784038,7.72358396363e-05,0.0136324117545
146,article_pos1.gml,output_join,age 11 or 12,1,0.00117370892019,0.0,0.0
147,article_pos1.gml,output_join,age 26,1,0.00117370892019,0.0,0.0
148,article_pos1.gml,output_join,ages 11 or 12,1,0.00117370892019,0.0,0.0
149,article_pos1.gml,output_join,ages 14 to 17,1,0.00117370892019,0.0,0.00156494522692
150,article_pos1.gml,output_join,allergies,1,0.00117370892019,0.0,0.0
151,article_pos1.gml,output_join,alternative explanation,1,0.00117370892019,0.0,0.0610787352264
152,article_pos1.gml,output_join,alternative to vaccines,1,0.00117370892019,0.0,0.0
153,article_pos1.gml,output_join,annual tuition,1,0.00117370892019,0.0,0.0
154,article_pos1.gml,output_join,answers,1,0.00117370892019,0.0,0.0
155,article_pos1.gml,output_join,anti-vaccination,22,0.0258215962441,0.0152143176332,0.0980183618767
156,article_pos1.gml,output_join,anti-vaccination website,14,0.0164319248826,0.0,0.0164319248826
157,article_pos1.gml,output_join,anti-vaccine eugenics community,2,0.00234741784038,0.0,0.00117370892019
158,article_pos1.gml,output_join,anti-vaxxer,5,0.00586854460094,0.0,0.0809506909331
159,article_pos1.gml,output_join,antibiotics,4,0.00469483568075,0.00397902495269,0.0127706537734
160,article_pos1.gml,output_join,any shot,1,0.00117370892019,0.0,0.0
161,article_pos1.gml,output_join,anyone,1,0.00117370892019,0.0,0.0133360549772
162,article_pos1.gml,output_join,argument,2,0.00234741784038,0.0,0.0
163,article_pos1.gml,output_join,arm,1,0.00117370892019,0.0,0.0
164,article_pos1.gml,output_join,at-risk,3,0.00352112676056,0.0,0.0
165,article_pos1.gml,output_join,at-risk children,1,0.00117370892019,0.0,0.0
166,article_pos1.gml,output_join,at-risk unvaccinated children,1,0.00117370892019,0.0,0.012269170579
167,article_pos1.gml,output_join,at-risk vaccinated children,1,0.00117370892019,0.0,0.012269170579
168,article_pos1.gml,output_join,autism,38,0.0446009389671,0.00521355709659,0.0219164782936
169,article_pos1.gml,output_join,autism rate,2,0.00234741784038,5.40191140314e-05,0.0138374104275
170,article_pos1.gml,output_join,autism risk,20,0.0234741784038,0.00164654856939,0.0145511044409
171,article_pos1.gml,output_join,autism specialist,1,0.00117370892019,0.0,0.0
172,article_pos1.gml,output_join,autism-linked genes,1,0.00117370892019,0.0,0.00117370892019
173,article_pos1.gml,output_join,babies,5,0.00586854460094,0.000925450864214,0.0581381409708
174,article_pos1.gml,output_join,backfire,1,0.00117370892019,0.0,0.0
175,article_pos1.gml,output_join,bacteria,1,0.00117370892019,0.0,0.00338304335819
176,article_pos1.gml,output_join,bad news,1,0.00117370892019,0.0,0.0
177,article_pos1.gml,output_join,becomes cancer,1,0.00117370892019,0.0,0.0
178,article_pos1.gml,output_join,behavioral interventions,1,0.00117370892019,0.0,0.0
179,article_pos1.gml,output_join,behavioral science research,1,0.00117370892019,0.0,0.00156494522692
180,article_pos1.gml,output_join,benefits,2,0.00234741784038,0.0,0.0
181,article_pos1.gml,output_join,best-sellers,1,0.00117370892019,0.0,0.0
182,article_pos1.gml,output_join,better aerosol vaccine,1,0.00117370892019,0.0,0.00117370892019
183,article_pos1.gml,output_join,better health care,3,0.00352112676056,0.00833550176018,0.0814138445365
184,article_pos1.gml,output_join,biologically-predisposed children,1,0.00117370892019,0.0,0.00117370892019
185,article_pos1.gml,output_join,birth defects,4,0.00469483568075,0.00890011260495,0.0692382945062
186,article_pos1.gml,output_join,body,1,0.00117370892019,0.0,0.00117370892019
187,article_pos1.gml,output_join,books,1,0.00117370892019,0.0,0.0
188,article_pos1.gml,output_join,booster dose,1,0.00117370892019,0.0,0.0
189,article_pos1.gml,output_join,boys,4,0.00469483568075,0.000165160567794,0.0125543383759
190,article_pos1.gml,output_join,brain damage,2,0.00234741784038,0.0,0.0
191,article_pos1.gml,output_join,brain development,1,0.00117370892019,0.0,0.0
192,article_pos1.gml,output_join,cancer,4,0.00469483568075,0.0,0.0
193,article_pos1.gml,output_join,cancer-causing types of HPV,1,0.00117370892019,0.0,0.0
194,article_pos1.gml,output_join,careers,1,0.00117370892019,0.0,0.0
195,article_pos1.gml,output_join,carefully conducted study,1,0.00117370892019,0.0,0.0
196,article_pos1.gml,output_join,caregivers,2,0.00234741784038,0.0,0.0833685586911
197,article_pos1.gml,output_join,carrier,4,0.00469483568075,0.00112060928044,0.00422535211268
198,article_pos1.gml,output_join,cases,1,0.00117370892019,0.0,0.0
199,article_pos1.gml,output_join,celebrity status,1,0.00117370892019,0.0,0.0
200,article_pos1.gml,output_join,cervical cancer,7,0.00821596244131,0.000678572019662,0.00211267605634
201,article_pos1.gml,output_join,cervical dysplasia,11,0.0129107981221,0.00164321547512,0.0125543383759
202,article_pos1.gml,output_join,challenge,1,0.00117370892019,0.0,0.0
203,article_pos1.gml,output_join,change in compliance,1,0.00117370892019,0.0,0.0
204,article_pos1.gml,output_join,change in mindset of families,1,0.00117370892019,0.0,0.0
205,article_pos1.gml,output_join,chelators,1,0.00117370892019,0.0,0.0
206,article_pos1.gml,output_join,child's doctor,1,0.00117370892019,0.0,0.0
207,article_pos1.gml,output_join,childcare,3,0.00352112676056,0.0,0.0
208,article_pos1.gml,output_join,childcare benefits,1,0.00117370892019,0.0,0.0
209,article_pos1.gml,output_join,childcare rebate,1,0.00117370892019,0.0,0.0
210,article_pos1.gml,output_join,childhood mortality,9,0.0105633802817,0.00170155611827,0.0111781801923
211,article_pos1.gml,output_join,children,28,0.0328638497653,0.027618610212,0.10257903898
212,article_pos1.gml,output_join,children at higher risk for autism,5,0.00586854460094,0.000564304353343,0.0169069975408
213,article_pos1.gml,output_join,children at increased genetic risk,2,0.00234741784038,0.000132588191376,0.0119948293364
214,article_pos1.gml,output_join,children with affected older sibling,3,0.00352112676056,0.0,0.0175273865415
215,article_pos1.gml,output_join,children with affected older sibling and who had received MMR vaccine,1,0.00117370892019,0.0,0.0168841796959
216,article_pos1.gml,output_join,children with autism,3,0.00352112676056,0.0,0.00352112676056
217,article_pos1.gml,output_join,children with autistic sibling,1,0.00117370892019,0.0,0.0168841796959
218,article_pos1.gml,output_join,children with cancer,3,0.00352112676056,0.000237913970308,0.0683133027997
219,article_pos1.gml,output_join,children with family history of autism,1,0.00117370892019,0.0,0.0136324117545
220,article_pos1.gml,output_join,children with immunosuppressive diseases,3,0.00352112676056,0.000237913970308,0.0683133027997
221,article_pos1.gml,output_join,children with neurodevelopmental issues,2,0.00234741784038,0.000581812676118,0.0606603144704
222,article_pos1.gml,output_join,children without affected older sibling,1,0.00117370892019,0.0,0.012269170579
223,article_pos1.gml,output_join,choice to not vaccinate younger child,4,0.00469483568075,0.0,0.0134840948884
224,article_pos1.gml,output_join,choosing not to vaccinate children,3,0.00352112676056,0.0,0.0
225,article_pos1.gml,output_join,church,1,0.00117370892019,0.0,0.0
226,article_pos1.gml,output_join,church congregation,1,0.00117370892019,0.0,0.0
227,article_pos1.gml,output_join,church mission work,1,0.00117370892019,0.0,0.00117370892019
228,article_pos1.gml,output_join,close contacts,5,0.00586854460094,0.000535478834622,0.0877397465441
229,article_pos1.gml,output_join,cluster,4,0.00469483568075,2.38603576019e-05,0.00117370892019
230,article_pos1.gml,output_join,colleges,1,0.00117370892019,0.0,0.0
231,article_pos1.gml,output_join,commitment,1,0.00117370892019,0.0,0.0
232,article_pos1.gml,output_join,communities,1,0.00117370892019,0.0,0.0
233,article_pos1.gml,output_join,community,6,0.00704225352113,0.0,0.0
234,article_pos1.gml,output_join,community advocates,1,0.00117370892019,0.0,0.0
235,article_pos1.gml,output_join,community events,1,0.00117370892019,0.0,0.0
236,article_pos1.gml,output_join,community health,1,0.00117370892019,0.0,0.0674836334325
237,article_pos1.gml,output_join,community members,2,0.00234741784038,0.0,0.0681134589105
238,article_pos1.gml,output_join,community-level,3,0.00352112676056,2.20673827532e-05,0.00117370892019
239,article_pos1.gml,output_join,community-level immunization rates,1,0.00117370892019,0.0,0.00117370892019
240,article_pos1.gml,output_join,complications,1,0.00117370892019,0.0,0.0
241,article_pos1.gml,output_join,compromise,2,0.00234741784038,0.0,0.0979668332576
242,article_pos1.gml,output_join,computer models,1,0.00117370892019,0.0,0.0
243,article_pos1.gml,output_join,concerns,1,0.00117370892019,0.0,0.0
244,article_pos1.gml,output_join,confusion,1,0.00117370892019,0.0,0.0
245,article_pos1.gml,output_join,conscientious objectors,1,0.00117370892019,0.0,0.0
246,article_pos1.gml,output_join,conspiracy,5,0.00586854460094,0.000306184935701,0.00234741784038
247,article_pos1.gml,output_join,controversial bill,3,0.00352112676056,0.000402729735247,0.00234741784038
248,article_pos1.gml,output_join,controversy,1,0.00117370892019,0.0,0.0
249,article_pos1.gml,output_join,course of autism,1,0.00117370892019,0.0,0.00117370892019
250,article_pos1.gml,output_join,creams,1,0.00117370892019,0.0,0.0
251,article_pos1.gml,output_join,critical period,1,0.00117370892019,0.0,0.0
252,article_pos1.gml,output_join,critics,1,0.00117370892019,0.0,0.0
253,article_pos1.gml,output_join,cultured cells,3,0.00352112676056,0.0,0.0
254,article_pos1.gml,output_join,daily activities,1,0.00117370892019,0.0,0.0
255,article_pos1.gml,output_join,danger,2,0.00234741784038,0.0,0.0
256,article_pos1.gml,output_join,date and time for shot,2,0.00234741784038,1.37921142208e-06,0.00117370892019
257,article_pos1.gml,output_join,daughters,1,0.00117370892019,0.0,0.0
258,article_pos1.gml,output_join,daughters' health,2,0.00234741784038,0.0,0.0
259,article_pos1.gml,output_join,deafness,1,0.00117370892019,0.0,0.0
260,article_pos1.gml,output_join,death,2,0.00234741784038,0.0,0.0133360549772
261,article_pos1.gml,output_join,deaths,2,0.00234741784038,0.0,0.0
262,article_pos1.gml,output_join,debunked study,1,0.00117370892019,0.0,0.0
263,article_pos1.gml,output_join,decision to vaccinate,2,0.00234741784038,0.0,0.0
264,article_pos1.gml,output_join,decline in vaccination rates,2,0.00234741784038,0.0,0.00234741784038
265,article_pos1.gml,output_join,decrease in exemption rates,6,0.00704225352113,5.51684568831e-06,0.00586854460094
266,article_pos1.gml,output_join,delaying Gardasil,2,0.00234741784038,0.0,0.00117370892019
267,article_pos1.gml,output_join,delaying vaccination,6,0.00704225352113,0.00183242029537,0.0823307758028
268,article_pos1.gml,output_join,democrat,1,0.00117370892019,0.0,0.00117370892019
269,article_pos1.gml,output_join,developing countries,4,0.00469483568075,0.0,0.0
270,article_pos1.gml,output_join,developmental disability,3,0.00352112676056,0.000251016478818,0.00117370892019
271,article_pos1.gml,output_join,diarrhea deaths,1,0.00117370892019,0.0,0.00834847796456
272,article_pos1.gml,output_join,disease,4,0.00469483568075,0.0,0.0
273,article_pos1.gml,output_join,diseases,4,0.00469483568075,0.0,0.0826539629936
274,article_pos1.gml,output_join,distrust of medical establishment,2,0.00234741784038,0.000201364867623,0.00117370892019
275,article_pos1.gml,output_join,doctors,2,0.00234741784038,1.37921142208e-06,0.00117370892019
276,article_pos1.gml,output_join,driving factors,3,0.00352112676056,0.0,0.0981044271245
277,article_pos1.gml,output_join,ear infections,1,0.00117370892019,0.0,0.0
278,article_pos1.gml,output_join,early childcare advocacy group,1,0.00117370892019,0.0,0.0
279,article_pos1.gml,output_join,early diagnosis,1,0.00117370892019,0.0,0.0133360549772
280,article_pos1.gml,output_join,early education,1,0.00117370892019,0.0,0.0
281,article_pos1.gml,output_join,early treatment,1,0.00117370892019,0.0,0.0133360549772
282,article_pos1.gml,output_join,education,1,0.00117370892019,0.0,0.0
283,article_pos1.gml,output_join,efficacious,1,0.00117370892019,0.0,0.0
284,article_pos1.gml,output_join,electrostimulation,1,0.00117370892019,0.0,0.0
285,article_pos1.gml,output_join,eliminated,1,0.00117370892019,0.0,0.0
286,article_pos1.gml,output_join,eliminated virus,4,0.00469483568075,0.000206881713312,0.00117370892019
287,article_pos1.gml,output_join,elimination of rubella,1,0.00117370892019,0.0,0.0
288,article_pos1.gml,output_join,elite list,1,0.00117370892019,0.0,0.0
289,article_pos1.gml,output_join,elsewhere in the globe,1,0.00117370892019,0.0,0.0
290,article_pos1.gml,output_join,employees,1,0.00117370892019,0.0,0.00156494522692
291,article_pos1.gml,output_join,environmental factors,4,0.00469483568075,0.0,0.0179470763978
292,article_pos1.gml,output_join,environmental risk factors for ASD,1,0.00117370892019,0.0,0.0
293,article_pos1.gml,output_join,environmental trigger,2,0.00234741784038,0.0,0.0
294,article_pos1.gml,output_join,epidemiological data,1,0.00117370892019,0.0,0.0
295,article_pos1.gml,output_join,epidemiologist,1,0.00117370892019,0.0,0.0
296,article_pos1.gml,output_join,evidence,4,0.00469483568075,3.80662352493e-05,0.0695947187168
297,article_pos1.gml,output_join,exemption rate,1,0.00117370892019,0.0,0.0
298,article_pos1.gml,output_join,exist,1,0.00117370892019,0.0,0.0
299,article_pos1.gml,output_join,expected,1,0.00117370892019,0.0,0.0
300,article_pos1.gml,output_join,factor,1,0.00117370892019,0.0,0.00117370892019
301,article_pos1.gml,output_join,faith healing,6,0.00704225352113,0.0,0.0
302,article_pos1.gml,output_join,false concerns,1,0.00117370892019,0.0,0.0
303,article_pos1.gml,output_join,families,8,0.0093896713615,0.000747532590766,0.00352112676056
304,article_pos1.gml,output_join,family tax benefit,1,0.00117370892019,0.0,0.0
305,article_pos1.gml,output_join,fast,1,0.00117370892019,0.0,0.0
306,article_pos1.gml,output_join,fear,1,0.00117370892019,0.0,0.0136324117545
307,article_pos1.gml,output_join,federal government,1,0.00117370892019,0.0,0.00117370892019
308,article_pos1.gml,output_join,fence-sitters,4,0.00469483568075,0.0,0.0806190059161
309,article_pos1.gml,output_join,fever,1,0.00117370892019,0.0,0.0
310,article_pos1.gml,output_join,field,1,0.00117370892019,0.0,0.0
311,article_pos1.gml,output_join,financial forces,4,0.00469483568075,0.000477207152039,0.0800636678571
312,article_pos1.gml,output_join,findings,3,0.00352112676056,0.000320191593921,0.0695405308564
313,article_pos1.gml,output_join,flu shots,2,0.00234741784038,0.0,0.0144911463532
314,article_pos1.gml,output_join,flu vaccine recall,1,0.00117370892019,0.0,0.0
315,article_pos1.gml,output_join,fluke,1,0.00117370892019,0.0,0.0
316,article_pos1.gml,output_join,formal advice,1,0.00117370892019,0.0,0.0
317,article_pos1.gml,output_join,former gastroenterologist,1,0.00117370892019,0.0,0.0
318,article_pos1.gml,output_join,fraud,1,0.00117370892019,0.0,0.0
319,article_pos1.gml,output_join,fraudulent,1,0.00117370892019,0.0,0.0
320,article_pos1.gml,output_join,free vaccine,1,0.00117370892019,0.0,0.0
321,article_pos1.gml,output_join,free vaccine eligible girls,3,0.00352112676056,0.0,0.01552357624
322,article_pos1.gml,output_join,friends,1,0.00117370892019,0.0,0.0978981809568
