,name,sentiment,node,degree,degree centrality,betweenness centrality,closeness centrality
28,article_neg.gml,network,vaccine program,1,0.00068306010929,0.0,0.0
29,article_neg.gml,network,Renee Gentry,2,0.00136612021858,0.0,0.0677569728923
30,article_neg.gml,network,convenience,1,0.00068306010929,0.0,0.0
31,article_neg.gml,network,vaccine damage,13,0.00887978142077,0.0303592873371,0.116218320628
32,article_neg.gml,network,first measles vaccine,1,0.00068306010929,0.0,0.000910746812386
33,article_neg.gml,network,neural damage,2,0.00136612021858,0.000161077059265,0.00068306010929
34,article_neg.gml,network,protection,2,0.00136612021858,0.000351234697346,0.0635487216754
35,article_neg.gml,network,sinister revenue model,1,0.00068306010929,0.0,0.0
36,article_neg.gml,network,members of the herd,1,0.00068306010929,0.0,0.0
37,article_neg.gml,network,detoxification,2,0.00136612021858,0.0,0.0
38,article_neg.gml,network,traditional medicine,1,0.00068306010929,0.0,0.0698790373671
39,article_neg.gml,network,stay awake during the school day,1,0.00068306010929,0.0,0.0
40,article_neg.gml,network,oxymoron,1,0.00068306010929,0.0,0.0
41,article_neg.gml,network,mutagen,1,0.00068306010929,0.0,0.0
42,article_neg.gml,network,seasonal influenza vaccine,1,0.00068306010929,0.0,0.0606364417291
43,article_neg.gml,network,pro-vax people,1,0.00068306010929,0.0,0.00068306010929
44,article_neg.gml,network,changes,1,0.00068306010929,0.0,0.0
45,article_neg.gml,network,punishment,1,0.00068306010929,0.0,0.0
46,article_neg.gml,network,Government Accounting Office,1,0.00068306010929,0.0,0.00068306010929
47,article_neg.gml,network,pharma-controlled lamestream media,1,0.00068306010929,0.0,0.0718462129055
48,article_neg.gml,network,house of cards,1,0.00068306010929,0.0,0.0
49,article_neg.gml,network,hospital,1,0.00068306010929,0.0,0.000910746812386
50,article_neg.gml,network,WHO,2,0.00136612021858,0.0,0.0015368852459
51,article_neg.gml,network,Church of Vaccines,2,0.00136612021858,0.0,0.00136612021858
52,article_neg.gml,network,Vaccine Adverse Event Reporting System,1,0.00068306010929,0.0,0.00068306010929
53,article_neg.gml,network,Iraq war,1,0.00068306010929,0.0,0.00068306010929
54,article_neg.gml,network,blood-transmitted disease,1,0.00068306010929,0.0,0.0
55,article_neg.gml,network,right to informed consent,2,0.00136612021858,0.0,0.00278916211293
56,article_neg.gml,network,worldwide measles death rates,1,0.00068306010929,0.0,0.00068306010929
57,article_neg.gml,network,MTHFR C677T enzyme defects,1,0.00068306010929,0.0,0.00068306010929
58,article_neg.gml,network,vaccine story,8,0.00546448087432,0.000826807767058,0.00334699453552
59,article_neg.gml,network,vaccine court,12,0.00819672131148,0.0039882524244,0.00839542970691
60,article_neg.gml,network,Pandemrix victims,3,0.00204918032787,2.80134016113e-06,0.0015368852459
61,article_neg.gml,network,secret gathering,1,0.00068306010929,0.0,0.0
62,article_neg.gml,network,sucrose,1,0.00068306010929,0.0,0.0
63,article_neg.gml,network,poor access to nutritious food,1,0.00068306010929,0.0,0.0
64,article_neg.gml,network,measles mortality rate,8,0.00546448087432,0.000413267707271,0.00334699453552
65,article_neg.gml,network,measles rate,6,0.00409836065574,0.0,0.00273224043716
66,article_neg.gml,network,medical science,2,0.00136612021858,0.000173792030997,0.0919903971093
67,article_neg.gml,network,safety of simultaneous vaccinations,1,0.00068306010929,0.0,0.0
68,article_neg.gml,network,initiatives that helped the poor,1,0.00068306010929,0.0,0.0
69,article_neg.gml,network,black children,2,0.00136612021858,0.000161077059265,0.00068306010929
70,article_neg.gml,network,vaccine injury lawsuits,2,0.00136612021858,0.0,0.0015368852459
71,article_neg.gml,network,Washington Post,3,0.00204918032787,0.000113843418921,0.0954231302778
72,article_neg.gml,network,recent increase of autism,1,0.00068306010929,0.0,0.00068306010929
73,article_neg.gml,network,polio,1,0.00068306010929,0.0,0.00068306010929
74,article_neg.gml,network,medical treatment,1,0.00068306010929,0.0,0.0
75,article_neg.gml,network,travel,1,0.00068306010929,0.0,0.0
76,article_neg.gml,network,real story on vaccines and autism,1,0.00068306010929,0.0,0.0
77,article_neg.gml,network,toxic,2,0.00136612021858,0.0,0.0
78,article_neg.gml,network,human beings,1,0.00068306010929,0.0,0.0
79,article_neg.gml,network,widespread,2,0.00136612021858,0.0,0.0
80,article_neg.gml,network,truthful,1,0.00068306010929,0.0,0.0
81,article_neg.gml,network,loss of language,1,0.00068306010929,0.0,0.0
82,article_neg.gml,network,fever,3,0.00204918032787,0.0,0.0
83,article_neg.gml,network,arthritis,2,0.00136612021858,0.0,0.0
84,article_neg.gml,network,more health,2,0.00136612021858,0.0,0.0
85,article_neg.gml,network,law,2,0.00136612021858,0.0,0.0
86,article_neg.gml,network,newborn boys,2,0.00136612021858,0.0,0.066700642212
87,article_neg.gml,network,federal level,1,0.00068306010929,0.0,0.0
88,article_neg.gml,network,medical license,1,0.00068306010929,0.0,0.0
89,article_neg.gml,network,effective,4,0.00273224043716,0.0,0.0
90,article_neg.gml,network,cigarettes,2,0.00136612021858,0.0,0.0
91,article_neg.gml,network,safety concerns,1,0.00068306010929,0.0,0.0
92,article_neg.gml,network,non-medical legal exemptions to vaccination,6,0.00409836065574,0.000966462355591,0.00351288056206
93,article_neg.gml,network,Nichole Rolfe,18,0.0122950819672,2.98809617188e-05,0.0679732342185
94,article_neg.gml,network,Mexican descent,1,0.00068306010929,0.0,0.00068306010929
95,article_neg.gml,network,senators,1,0.00068306010929,0.0,0.00068306010929
96,article_neg.gml,network,industry-funded findings,2,0.00136612021858,4.81830507715e-05,0.0713396165919
97,article_neg.gml,network,trace levels of mercury,2,0.00136612021858,0.0,0.0474249135459
98,article_neg.gml,network,more severe autism,1,0.00068306010929,0.0,0.0763172460901
99,article_neg.gml,network,unfair market practices,2,0.00136612021858,0.000161543949292,0.00068306010929
100,article_neg.gml,network,vaccine choice rights,1,0.00068306010929,0.0,0.00068306010929
101,article_neg.gml,network,get lost,1,0.00068306010929,0.0,0.0
102,article_neg.gml,network,first-world nations,3,0.00204918032787,9.33780053711e-07,0.0764820781551
103,article_neg.gml,network,folate,1,0.00068306010929,0.0,0.0
104,article_neg.gml,network,biological and military programs,1,0.00068306010929,0.0,0.0
105,article_neg.gml,network,formaldehyde,11,0.00751366120219,0.000659905856952,0.0779063501036
106,article_neg.gml,network,GlaxoSmithKline,2,0.00136612021858,0.000161077059265,0.00068306010929
107,article_neg.gml,network,hidden,1,0.00068306010929,0.0,0.0
108,article_neg.gml,network,Freedom of Information Act,1,0.00068306010929,0.0,0.00068306010929
109,article_neg.gml,network,low-level mercury poisoning,1,0.00068306010929,0.0,0.0668135890298
110,article_neg.gml,network,litigious,2,0.00136612021858,0.0,0.0
111,article_neg.gml,network,safe,6,0.00409836065574,0.0,0.0
112,article_neg.gml,network,intimidation,1,0.00068306010929,0.0,0.00166600026656
113,article_neg.gml,network,MRC-5 cells,2,0.00136612021858,9.33780053711e-07,0.000910746812386
114,article_neg.gml,network,Merck,17,0.0116120218579,0.000713685871765,0.0845867687562
115,article_neg.gml,network,California's vaccine violence,1,0.00068306010929,0.0,0.0824475021788
116,article_neg.gml,network,schools,1,0.00068306010929,0.0,0.0
117,article_neg.gml,network,cellular degeneration,1,0.00068306010929,0.0,0.0
118,article_neg.gml,network,loss of consciousness,2,0.00136612021858,6.06957034912e-06,0.000910746812386
119,article_neg.gml,network,genetically engineered human protein,2,0.00136612021858,0.000161077059265,0.00068306010929
120,article_neg.gml,network,pharmaceutical industry,8,0.00546448087432,8.4040204834e-06,0.00409836065574
121,article_neg.gml,network,pharma-controlled,1,0.00068306010929,0.0,0.0
122,article_neg.gml,network,children with vaccine injuries,3,0.00204918032787,0.0,0.00218579234973
123,article_neg.gml,network,childhood vaccinations,1,0.00068306010929,0.0,0.0
124,article_neg.gml,network,toxic load,1,0.00068306010929,0.0,0.0
125,article_neg.gml,network,media stories,3,0.00204918032787,0.0,0.0656801641862
126,article_neg.gml,network,encephalitis,1,0.00068306010929,0.0,0.0
127,article_neg.gml,network,vaccine manufacturers,12,0.00819672131148,0.00251841016614,0.0737749527497
128,article_neg.gml,network,unaware they're running over a cliff,1,0.00068306010929,0.0,0.0
129,article_neg.gml,network,cancer patients,2,0.00136612021858,0.0,0.0
130,article_neg.gml,network,dangerous medical intervention,1,0.00068306010929,0.0,0.0
131,article_neg.gml,network,actual number measles cases,1,0.00068306010929,0.0,0.0
132,article_neg.gml,network,questionable ethical practices,1,0.00068306010929,0.0,0.00257461118117
133,article_neg.gml,network,safety,3,0.00204918032787,0.00138120804913,0.0635344250002
134,article_neg.gml,network,to vaccinate children,1,0.00068306010929,0.0,0.0
135,article_neg.gml,network,refusal of medical care,1,0.00068306010929,0.0,0.00166600026656
136,article_neg.gml,network,permanent injury,1,0.00068306010929,0.0,0.0
137,article_neg.gml,network,vaccine risks,1,0.00068306010929,0.0,0.0
138,article_neg.gml,network,measles recovery period,1,0.00068306010929,0.0,0.0
139,article_neg.gml,network,rational scientist,5,0.00341530054645,0.0,0.0710780595216
140,article_neg.gml,network,revisionist history purge,1,0.00068306010929,0.0,0.0
141,article_neg.gml,network,USDA food donations,4,0.00273224043716,0.000301610957349,0.070279071146
142,article_neg.gml,network,MRC-5,1,0.00068306010929,0.0,0.00068306010929
143,article_neg.gml,network,regional lymphadenopathy,1,0.00068306010929,0.0,0.0
144,article_neg.gml,network,deliberate release of pathogens,1,0.00068306010929,0.0,0.0
145,article_neg.gml,network,medical genocide,2,0.00136612021858,0.000300677177295,0.0809398907104
146,article_neg.gml,network,information about vaccines,1,0.00068306010929,0.0,0.0
147,article_neg.gml,network,vaccine agenda,3,0.00204918032787,0.0,0.0714162079126
148,article_neg.gml,network,vaccinating children,1,0.00068306010929,0.0,0.0
149,article_neg.gml,network,children of California,1,0.00068306010929,0.0,0.0
150,article_neg.gml,network,AIDS,1,0.00068306010929,0.0,0.0
151,article_neg.gml,network,seizures,3,0.00204918032787,0.0,0.0
152,article_neg.gml,network,political weapon,1,0.00068306010929,0.0,0.0
153,article_neg.gml,network,Congress,3,0.00204918032787,0.0,0.0637867748523
154,article_neg.gml,network,vaccine adverse reactions,2,0.00136612021858,0.00534900782155,0.0841509294177
155,article_neg.gml,network,quack science section,1,0.00068306010929,0.0,0.0
156,article_neg.gml,network,top health officials,1,0.00068306010929,0.0,0.0713396165919
157,article_neg.gml,network,rates,1,0.00068306010929,0.0,0.0
158,article_neg.gml,network,immunization schedule,1,0.00068306010929,0.0,0.0
159,article_neg.gml,network,exposures,2,0.00136612021858,0.0,0.0670054425766
160,article_neg.gml,network,lobbyists,5,0.00341530054645,2.33445013428e-06,0.0718557883963
161,article_neg.gml,network,thimerosal-neurodevelopmental disorders link,1,0.00068306010929,0.0,0.0
162,article_neg.gml,network,Connie Smith,2,0.00136612021858,0.0,0.0015368852459
163,article_neg.gml,network,injected,2,0.00136612021858,0.0,0.0
164,article_neg.gml,network,monster under the bed,1,0.00068306010929,0.0,0.0
165,article_neg.gml,network,human muscle tissue,1,0.00068306010929,0.0,0.0
166,article_neg.gml,network,target,1,0.00068306010929,0.0,0.0
167,article_neg.gml,network,Paul Offit,1,0.00068306010929,0.0,0.0623322837499
168,article_neg.gml,network,pneumonia,2,0.00136612021858,0.0,0.0
169,article_neg.gml,network,high risk of speech disorder,2,0.00136612021858,5.36923530884e-05,0.00068306010929
170,article_neg.gml,network,guilt,1,0.00068306010929,0.0,0.0
171,article_neg.gml,network,vaccine companies,4,0.00273224043716,0.0,0.00273224043716
172,article_neg.gml,network,iron,1,0.00068306010929,0.0,0.0
173,article_neg.gml,network,sellout editors,2,0.00136612021858,0.000168258272535,0.0577290513339
174,article_neg.gml,network,spectrum,1,0.00068306010929,0.0,0.0
175,article_neg.gml,network,wander off,1,0.00068306010929,0.0,0.0
176,article_neg.gml,network,biological warfare program,3,0.00204918032787,9.33780053711e-07,0.00068306010929
177,article_neg.gml,network,vaccine injury denialism,3,0.00204918032787,0.00032215411853,0.00136612021858
178,article_neg.gml,network,highest vaccine rates,1,0.00068306010929,0.0,0.0
179,article_neg.gml,network,defective vaccines,2,0.00136612021858,0.0,0.0
180,article_neg.gml,network,unvaccinated,1,0.00068306010929,0.0,0.0
181,article_neg.gml,network,multi-dose vaccines,2,0.00136612021858,0.0,0.00068306010929
182,article_neg.gml,network,people you know,1,0.00068306010929,0.0,0.0
183,article_neg.gml,network,pro-vaccine,3,0.00204918032787,0.0,0.0
184,article_neg.gml,network,neurological damage,4,0.00273224043716,0.00160413297277,0.0746328010374
185,article_neg.gml,network,young adults,1,0.00068306010929,0.0,0.0
186,article_neg.gml,network,vaccine-damaged child,1,0.00068306010929,0.0,0.0
187,article_neg.gml,network,MTHFR C677T defect,4,0.00273224043716,0.0,0.00273224043716
188,article_neg.gml,network,Big Tobacco,2,0.00136612021858,0.0,0.0956090507885
189,article_neg.gml,network,glutathione levels,1,0.00068306010929,0.0,0.0
190,article_neg.gml,network,vaccination ,1,0.00068306010929,0.0,0.00068306010929
191,article_neg.gml,network,campaign of fear mongering,1,0.00068306010929,0.0,0.00068306010929
192,article_neg.gml,network,vaccines harm no children at all,1,0.00068306010929,0.0,0.00068306010929
193,article_neg.gml,network,accepted rate,1,0.00068306010929,0.0,0.0668135890298
194,article_neg.gml,network,marketing vaccines to children,2,0.00136612021858,0.0,0.00068306010929
195,article_neg.gml,network,lemming society,5,0.00341530054645,8.4040204834e-06,0.00136612021858
196,article_neg.gml,network,critical thinking,5,0.00341530054645,1.16722506714e-05,0.00243950039032
197,article_neg.gml,network,vaccines with thimerosal,1,0.00068306010929,0.0,0.00068306010929
198,article_neg.gml,network,national news headlines,1,0.00068306010929,0.0,0.00068306010929
199,article_neg.gml,network,vaccine adverse event,1,0.00068306010929,0.0,0.0
200,article_neg.gml,network,Peter Todd,3,0.00204918032787,2.33445013428e-06,0.00189738919247
201,article_neg.gml,network,severe autism,1,0.00068306010929,0.0,0.0
202,article_neg.gml,network,bacillus thuringiensis bacteria,1,0.00068306010929,0.0,0.00068306010929
203,article_neg.gml,network,race effects,1,0.00068306010929,0.0,0.00068306010929
204,article_neg.gml,network,vaccine decisions,1,0.00068306010929,0.0,0.0
205,article_neg.gml,network,chest pain,2,0.00136612021858,0.0,0.0
206,article_neg.gml,network,vaccinations,7,0.00478142076503,0.000329437602949,0.0710498286561
207,article_neg.gml,network,measles is deadly,1,0.00068306010929,0.0,0.0
208,article_neg.gml,network,Gardasil injury claims information,1,0.00068306010929,0.0,0.00068306010929
209,article_neg.gml,network,intellectual bullies,1,0.00068306010929,0.0,0.0
210,article_neg.gml,network,parental choice,1,0.00068306010929,0.0,0.0
211,article_neg.gml,network,poison picked,2,0.00136612021858,0.0,0.0
212,article_neg.gml,network,cumulative effect of vaccines,1,0.00068306010929,0.0,0.00068306010929
213,article_neg.gml,network,Pharmaceutical companies,1,0.00068306010929,0.0,0.00068306010929
214,article_neg.gml,network,individual doctors,1,0.00068306010929,0.0,0.0
215,article_neg.gml,network,blood serum of aborted baby cows,1,0.00068306010929,0.0,0.0
216,article_neg.gml,network,desire by Big Pharma,3,0.00204918032787,0.00108883173756,0.0636059727761
217,article_neg.gml,network,health problems,1,0.00068306010929,0.0,0.0
218,article_neg.gml,network,cataplexy,4,0.00273224043716,0.000375099447576,0.0698517237511
219,article_neg.gml,network,elopement,1,0.00068306010929,0.0,0.0
220,article_neg.gml,network,vaccine refusal,2,0.00136612021858,0.0,0.00170765027322
221,article_neg.gml,network,swine flu,1,0.00068306010929,0.0,0.0
222,article_neg.gml,network,encephalopathy,7,0.00478142076503,0.000425881519497,0.0667479364514
223,article_neg.gml,network,permanent neurological injury,1,0.00068306010929,0.0,0.0
224,article_neg.gml,network,powerful lobbying,3,0.00204918032787,0.00130589140511,0.00526932084309
225,article_neg.gml,network,Flinstones,1,0.00068306010929,0.0,0.0533305729782
226,article_neg.gml,network,ignorance of scientific facts,2,0.00136612021858,0.0,0.0
227,article_neg.gml,network,compensation,1,0.00068306010929,0.0,0.0
228,article_neg.gml,network,self-insurance policy,1,0.00068306010929,0.0,0.0
229,article_neg.gml,network,Baker College nursing school,3,0.00204918032787,1.86756010742e-06,0.00068306010929
230,article_neg.gml,network,First do no harm,2,0.00136612021858,0.0,0.00068306010929
231,article_neg.gml,network,Pandemrix-narcolepsy link,1,0.00068306010929,0.0,0.0
232,article_neg.gml,network,CDC website,8,0.00546448087432,0.000453249056571,0.066779503222
233,article_neg.gml,network,promiscuous sexual behavior,1,0.00068306010929,0.0,0.0711604163492
234,article_neg.gml,network,vaccine ingredient,1,0.00068306010929,0.0,0.0
235,article_neg.gml,network,flu shot toxins,1,0.00068306010929,0.0,0.000910746812386
236,article_neg.gml,network,statistically acceptable collateral damage,2,0.00136612021858,0.000301144067322,0.0508536295575
237,article_neg.gml,network,New Jersey law,1,0.00068306010929,0.0,0.060428672672
238,article_neg.gml,network,Matthew Downing,6,0.00409836065574,0.000300677177295,0.0886922852582
239,article_neg.gml,network,vaccine safety concerns,1,0.00068306010929,0.0,0.0
240,article_neg.gml,network,VAERS,1,0.00068306010929,0.0,0.0825260105289
241,article_neg.gml,network,logic,1,0.00068306010929,0.0,0.0
242,article_neg.gml,network,healthier children,1,0.00068306010929,0.0,0.0
243,article_neg.gml,network,death from murder,1,0.00068306010929,0.0,0.00068306010929
244,article_neg.gml,network,poor access to clean water,1,0.00068306010929,0.0,0.0
245,article_neg.gml,network,genetic screening,3,0.00204918032787,5.60268032227e-06,0.0628976657296
246,article_neg.gml,network,vaccine messages,1,0.00068306010929,0.0,0.00102459016393
247,article_neg.gml,network,uninformed consent,5,0.00341530054645,1.86756010742e-06,0.00273224043716
248,article_neg.gml,network,vaccine successes,1,0.00068306010929,0.0,0.00068306010929
249,article_neg.gml,network,search engine,2,0.00136612021858,2.33445013428e-06,0.00068306010929
250,article_neg.gml,network,trust,1,0.00068306010929,0.0,0.0
251,article_neg.gml,network,vaccine science,2,0.00136612021858,0.000161077059265,0.00068306010929
252,article_neg.gml,network,AIDS virus,1,0.00068306010929,0.0,0.0
253,article_neg.gml,network,behavior changes,7,0.00478142076503,0.000655747042719,0.0042754503137
254,article_neg.gml,network,trigger,1,0.00068306010929,0.0,0.0
255,article_neg.gml,network,H1N1 swine flu vaccine,1,0.00068306010929,0.0,0.00068306010929
256,article_neg.gml,network,market share,1,0.00068306010929,0.0,0.0
257,article_neg.gml,network,families,1,0.00068306010929,0.0,0.0657559198543
258,article_neg.gml,network,live viruses,1,0.00068306010929,0.0,0.0
259,article_neg.gml,network,efficacy,3,0.00204918032787,0.000158742609131,0.00068306010929
260,article_neg.gml,network,drugs,1,0.00068306010929,0.0,0.0
261,article_neg.gml,network,immune-system disruptor,1,0.00068306010929,0.0,0.0
262,article_neg.gml,network,adverse effects,20,0.0136612021858,0.00274993223425,0.100882506114
263,article_neg.gml,network,proper protocol,1,0.00068306010929,0.0,0.0
264,article_neg.gml,network,public health system,1,0.00068306010929,0.0,0.0
265,article_neg.gml,network,vaccinating,1,0.00068306010929,0.0,0.0
266,article_neg.gml,network,autism cases,3,0.00204918032787,0.000299276507214,0.0640202525393
267,article_neg.gml,network,mistake,2,0.00136612021858,0.0,0.00068306010929
268,article_neg.gml,network,hepatitis B risk factors,2,0.00136612021858,0.0,0.00136612021858
269,article_neg.gml,network,initiatives that helped minorities,1,0.00068306010929,0.0,0.0
270,article_neg.gml,network,unable to do their jobs,1,0.00068306010929,0.0,0.0
271,article_neg.gml,network,ACIP's rotavirus use recommendation,1,0.00068306010929,0.0,0.0
272,article_neg.gml,network,experts,1,0.00068306010929,0.0,0.0825260105289
273,article_neg.gml,network,immune system,3,0.00204918032787,0.000537935125942,0.0761214337266
274,article_neg.gml,network,death from congenital disease,1,0.00068306010929,0.0,0.00068306010929
275,article_neg.gml,network,smallpox vaccine,1,0.00068306010929,0.0,0.0
276,article_neg.gml,network,vaccine reactions,1,0.00068306010929,0.0,0.0
277,article_neg.gml,network,babies,3,0.00204918032787,7.93713045654e-06,0.00122950819672
278,article_neg.gml,network,more vaccination,4,0.00273224043716,0.0,0.00204918032787
279,article_neg.gml,network,parents of vaccine-injured children,5,0.00341530054645,0.00119998518402,0.0833561154444
280,article_neg.gml,network,greater severity of autism,1,0.00068306010929,0.0,0.0
281,article_neg.gml,network,pain and suffering,2,0.00136612021858,0.0,0.0
282,article_neg.gml,network,matter of national security,1,0.00068306010929,0.0,0.00068306010929
283,article_neg.gml,network,immunocompromised children,2,0.00136612021858,4.66890026856e-07,0.00068306010929
284,article_neg.gml,network,tune,1,0.00068306010929,0.0,0.0
285,article_neg.gml,network,wrong vaccine,1,0.00068306010929,0.0,0.0
286,article_neg.gml,network,mandatory doses,2,0.00136612021858,0.0,0.0
287,article_neg.gml,network,emergency room visits,1,0.00068306010929,0.0,0.0
288,article_neg.gml,network,Food and Drug Administration Modernization Act,2,0.00136612021858,0.000109962606111,0.0700770518922
289,article_neg.gml,network,severe autism issues,1,0.00068306010929,0.0,0.00068306010929
290,article_neg.gml,network,Bruesewitz v. Wyeth,2,0.00136612021858,4.66890026856e-07,0.00068306010929
291,article_neg.gml,network,claims,1,0.00068306010929,0.0,0.0
292,article_neg.gml,network,human rights,1,0.00068306010929,0.0,0.0
293,article_neg.gml,network,mumps vaccine,4,0.00273224043716,0.0,0.0
294,article_neg.gml,network,corporate-controlled science,1,0.00068306010929,0.0,0.0652741054116
295,article_neg.gml,network,hallucinations,1,0.00068306010929,0.0,0.0
296,article_neg.gml,network,facts,2,0.00136612021858,0.0,0.0
297,article_neg.gml,network,human right,1,0.00068306010929,0.0,0.00068306010929
298,article_neg.gml,network,dissenters,1,0.00068306010929,0.0,0.00068306010929
299,article_neg.gml,network,syncope,1,0.00068306010929,0.0,0.0
300,article_neg.gml,network,informed consent rights,2,0.00136612021858,4.66890026856e-07,0.00068306010929
301,article_neg.gml,network,obedient,1,0.00068306010929,0.0,0.0
302,article_neg.gml,network,skin reactions,1,0.00068306010929,0.0,0.0
303,article_neg.gml,network,poisoning children,2,0.00136612021858,0.0,0.0629256949924
304,article_neg.gml,network,humanity,1,0.00068306010929,0.0,0.0
305,article_neg.gml,network,actual rates,1,0.00068306010929,0.0,0.0
306,article_neg.gml,network,vaccines spread disease,1,0.00068306010929,0.0,0.0
307,article_neg.gml,network,war propaganda,2,0.00136612021858,0.0,0.0
308,article_neg.gml,network,vaccine apologists,4,0.00273224043716,0.0,0.0705574041011
309,article_neg.gml,network,lymphoma,1,0.00068306010929,0.0,0.0
310,article_neg.gml,network,precautionary measure,1,0.00068306010929,0.0,0.0
311,article_neg.gml,network,denying responsibility,1,0.00068306010929,0.0,0.0
312,article_neg.gml,network,human DNA,2,0.00136612021858,0.000160143279211,0.00068306010929
313,article_neg.gml,network,William Thompson,1,0.00068306010929,0.0,0.00068306010929
314,article_neg.gml,network,thimerosal-induced cellular damage,5,0.00341530054645,0.000644308237061,0.00273224043716
315,article_neg.gml,network,infant boys,1,0.00068306010929,0.0,0.0
316,article_neg.gml,network,preventable disease,1,0.00068306010929,0.0,0.0
317,article_neg.gml,network,right,2,0.00136612021858,0.0,0.0536169965976
318,article_neg.gml,network,people,18,0.0122950819672,0.0,0.0705992927091
319,article_neg.gml,network,elderly,6,0.00409836065574,0.00277520988263,0.074771119705
320,article_neg.gml,network,harassment,7,0.00478142076503,0.000153451188827,0.0908493381603
321,article_neg.gml,network,neomycin,1,0.00068306010929,0.0,0.0
322,article_neg.gml,network,number of shots,1,0.00068306010929,0.0,0.0
323,article_neg.gml,network,quality of life,1,0.00068306010929,0.0,0.0
324,article_neg.gml,network,total quack science delusion,3,0.00204918032787,0.0,0.0
325,article_neg.gml,network,everything,1,0.00068306010929,0.0,0.0
326,article_neg.gml,network,large spike,1,0.00068306010929,0.0,0.00068306010929
327,article_neg.gml,network,polio vaccine,8,0.00546448087432,0.000165590329525,0.00136612021858
328,article_neg.gml,network,Saddam's imaginary WMDs,1,0.00068306010929,0.0,0.0
329,article_neg.gml,network,death from car accident,1,0.00068306010929,0.0,0.00068306010929
330,article_neg.gml,network,marketing,2,0.00136612021858,2.33445013428e-07,0.00068306010929
331,article_neg.gml,network,blatant violations of the Hippocratic Oath,1,0.00068306010929,0.0,0.0
332,article_neg.gml,network,vaccine harm,1,0.00068306010929,0.0,0.0
333,article_neg.gml,network,post,3,0.00204918032787,0.0,0.0761122100443
334,article_neg.gml,network,Global Post,3,0.00204918032787,0.0,0.0707937010563
335,article_neg.gml,network,citizens,4,0.00273224043716,0.0,0.00723240115718
336,article_neg.gml,network,real risks,2,0.00136612021858,0.0,0.0
337,article_neg.gml,network,trustworthy,1,0.00068306010929,0.0,0.0
338,article_neg.gml,network,genocide,1,0.00068306010929,0.0,0.0
339,article_neg.gml,network,revelation,2,0.00136612021858,3.26823018799e-06,0.00152136115251
340,article_neg.gml,network,mantra of pharma-controlled press,1,0.00068306010929,0.0,0.0
341,article_neg.gml,network,science of genetics,1,0.00068306010929,0.0,0.0015612802498
342,article_neg.gml,network,extraordinary powers,1,0.00068306010929,0.0,0.0
343,article_neg.gml,network,new viruses,1,0.00068306010929,0.0,0.0
344,article_neg.gml,network,vaccine abuse,1,0.00068306010929,0.0,0.0427800690858
345,article_neg.gml,network,ADHD,1,0.00068306010929,0.0,0.0698790373671
346,article_neg.gml,network,Vaccine Injured Petitioners Bar Association,1,0.00068306010929,0.0,0.0
347,article_neg.gml,network,vaccination,9,0.00614754098361,0.00112676126481,0.00239071038251
348,article_neg.gml,network,support,2,0.00136612021858,0.0,0.0
349,article_neg.gml,network,payment,1,0.00068306010929,0.0,0.0
