name,sentiment,node,degree,degree centrality,betweenness centrality,closeness centrality
neg_all.gml,neg,traditional medicine,1,0.000640204865557,0.0,0.0628114444549
neg_all.gml,neg,autism rates,3,0.00192061459667,8.20249667594e-07,0.00128040973111
neg_all.gml,neg,stay awake during the school day,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,oxymoron,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,mutagen,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,seasonal influenza vaccine,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,pro-vax people,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,changes,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,punishment,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Government Accounting Office,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,hepatitis B vaccines,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,pharma-controlled lamestream media,1,0.000640204865557,0.0,0.062260604927
neg_all.gml,neg,house of cards,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,hospital,1,0.000640204865557,0.0,0.000853606487409
neg_all.gml,neg,WHO,2,0.00128040973111,0.0,0.0014404609475
neg_all.gml,neg,Church of Vaccines,2,0.00128040973111,0.0,0.00128040973111
neg_all.gml,neg,Vaccine Adverse Event Reporting System,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,Iraq war,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,blood-transmitted disease,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,right to informed consent,2,0.00128040973111,0.0,0.00261416986769
neg_all.gml,neg,worldwide measles death rates,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,MTHFR C677T enzyme defects,5,0.00320102432778,0.000136571569654,0.000640204865557
neg_all.gml,neg,mentally-challenged status,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,vaccine story,8,0.00512163892446,0.000691893377727,0.00288092189501
neg_all.gml,neg,vaccine court,12,0.00768245838668,0.00170119781059,0.00660421861311
neg_all.gml,neg,Pandemrix victims,3,0.00192061459667,2.46074900278e-06,0.0014404609475
neg_all.gml,neg,secret gathering,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,15 doses of seven vaccines,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,sucrose,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,poor access to nutritious food,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,revenues,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,stand up and fight,2,0.00128040973111,0.000255507771455,0.0481367830809
neg_all.gml,neg,medical science,2,0.00128040973111,0.000159743622764,0.0822873817961
neg_all.gml,neg,safety of simultaneous vaccinations,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,initiatives that helped the poor,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,black children,2,0.00128040973111,0.000132060196483,0.000640204865557
neg_all.gml,neg,vaccine injury lawsuits,2,0.00128040973111,0.0,0.0014404609475
neg_all.gml,neg,Washington Post,3,0.00192061459667,0.000109255287953,0.087558977777
neg_all.gml,neg,recent increase of autism,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,polio,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,medical treatment,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,travel,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,real story on vaccines and autism,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,toxic,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,human beings,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,widespread,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,truthful,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,loss of language,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,fever,3,0.00192061459667,0.0,0.0
neg_all.gml,neg,arthritis,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,more health,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,law,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,newborn boys,2,0.00128040973111,0.000130419697147,0.000640204865557
neg_all.gml,neg,federal level,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,medical license,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,effective,4,0.00256081946223,0.0,0.0
neg_all.gml,neg,cigarettes,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,safety concerns,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,non-medical legal exemptions to vaccination,6,0.00384122919334,0.000792361178896,0.00329248216572
neg_all.gml,neg,Nichole Rolfe,18,0.01152368758,2.37872403602e-05,0.0601482223033
neg_all.gml,neg,Mexican descent,1,0.000640204865557,0.0,0.000853606487409
neg_all.gml,neg,senators,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,inflammatory adjuvant,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,trace levels of mercury,2,0.00128040973111,0.0,0.0426338993896
neg_all.gml,neg,more severe autism,1,0.000640204865557,0.0,0.0682643061164
neg_all.gml,neg,unfair market practices,2,0.00128040973111,0.000132470321316,0.000640204865557
neg_all.gml,neg,California government,7,0.0044814340589,0.000525971428517,0.0659438283296
neg_all.gml,neg,get lost,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,first-world nations,3,0.00192061459667,8.20249667594e-07,0.0686467267659
neg_all.gml,neg,folate,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,biological and military programs,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,GlaxoSmithKline,2,0.00128040973111,0.000132060196483,0.000640204865557
neg_all.gml,neg,hidden,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Freedom of Information Act,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,low-level mercury poisoning,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,diseases,2,0.00128040973111,0.000660300982413,0.00177834684877
neg_all.gml,neg,litigious,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,safe,6,0.00384122919334,0.0,0.0
neg_all.gml,neg,intimidation,1,0.000640204865557,0.0,0.00152519394442
neg_all.gml,neg,MRC-5 cells,2,0.00128040973111,8.20249667594e-07,0.000853606487409
neg_all.gml,neg,Merck,15,0.00960307298335,0.000543005279947,0.0736586876086
neg_all.gml,neg,California's vaccine violence,1,0.000640204865557,0.0,0.0714028949034
neg_all.gml,neg,schools,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,cellular degeneration,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,loss of consciousness,2,0.00128040973111,4.92149800556e-06,0.000853606487409
neg_all.gml,neg,genetically engineered human protein,2,0.00128040973111,0.000132060196483,0.000640204865557
neg_all.gml,neg,pharmaceutical industry,8,0.00512163892446,7.38224700834e-06,0.00384122919334
neg_all.gml,neg,pharma-controlled,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,children with vaccine injuries,3,0.00192061459667,0.0,0.00204865556978
neg_all.gml,neg,childhood vaccinations,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,toxic load,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,media stories,3,0.00192061459667,0.0,0.0588008524825
neg_all.gml,neg,encephalitis,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine manufacturers,11,0.00704225352113,0.00274124708159,0.0667974701203
neg_all.gml,neg,mandates,2,0.00128040973111,0.000132060196483,0.000640204865557
neg_all.gml,neg,cancer patients,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,dangerous medical intervention,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,actual number measles cases,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,questionable ethical practices,1,0.000640204865557,0.0,0.00241307987787
neg_all.gml,neg,safety,3,0.00192061459667,0.00104947824647,0.0568998436035
neg_all.gml,neg,to vaccinate children,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,refusal of medical care,1,0.000640204865557,0.0,0.00152519394442
neg_all.gml,neg,permanent injury,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine risks,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,measles recovery period,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,rational scientist,5,0.00320102432778,0.0,0.0642640911913
neg_all.gml,neg,revisionist history purge,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,USDA food donations,4,0.00256081946223,0.000256328021123,0.0631834324427
neg_all.gml,neg,mandatory vaccination law,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,MRC-5,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,regional lymphadenopathy,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,deliberate release of pathogens,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,medical genocide,2,0.00128040973111,4.10124833797e-07,0.000640204865557
neg_all.gml,neg,information about vaccines,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine agenda,3,0.00192061459667,0.0,0.0644179280808
neg_all.gml,neg,vaccinating children,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,children of California,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,AIDS,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,elderly people,3,0.00192061459667,0.000764882815031,0.0490854179957
neg_all.gml,neg,political weapon,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Congress,3,0.00192061459667,0.0,0.0575838322317
neg_all.gml,neg,lawsuits,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,quack science section,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,top health officials,1,0.000640204865557,0.0,0.0641575198202
neg_all.gml,neg,Big Tobacco,2,0.00128040973111,0.0,0.0864887136317
neg_all.gml,neg,immunization schedule,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,exposures,2,0.00128040973111,0.0,0.0596792936871
neg_all.gml,neg,CDC officials,5,0.00320102432778,0.0,0.065090630497
neg_all.gml,neg,Italian descent,1,0.000640204865557,0.0,0.000853606487409
neg_all.gml,neg,thimerosal-neurodevelopmental disorders link,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Connie Smith,2,0.00128040973111,0.0,0.00128040973111
neg_all.gml,neg,injected,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,monster under the bed,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,human muscle tissue,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,target,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Paul Offit,1,0.000640204865557,0.0,0.0549578980539
neg_all.gml,neg,pneumonia,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,high risk of speech disorder,2,0.00128040973111,1.36708277932e-07,0.000640204865557
neg_all.gml,neg,guilt,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine companies,4,0.00256081946223,0.0,0.00256081946223
neg_all.gml,neg,iron,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,sellout editors,2,0.00128040973111,0.000138536617992,0.051838639432
neg_all.gml,neg,spectrum,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,wander off,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,MMR vaccine,2,0.00128040973111,0.0,0.0595024124195
neg_all.gml,neg,biological warfare program,3,0.00192061459667,8.20249667594e-07,0.000640204865557
neg_all.gml,neg,vaccine injury denialism,3,0.00192061459667,0.000264120392965,0.00128040973111
neg_all.gml,neg,highest vaccine rates,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,defective vaccines,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,unvaccinated,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,multi-dose vaccines,2,0.00128040973111,4.10124833797e-07,0.000640204865557
neg_all.gml,neg,adverse events,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,people you know,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,pro-vaccine,3,0.00192061459667,0.0,0.0
neg_all.gml,neg,neurological damage,4,0.00256081946223,0.00207208001879,0.0672874271139
neg_all.gml,neg,young adults,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine-damaged child,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,MTHFR C677T defect,4,0.00256081946223,0.0,0.00256081946223
neg_all.gml,neg,formaldehyde,10,0.00640204865557,0.00128760464157,0.0697704279454
neg_all.gml,neg,glutathione levels,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccination ,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,campaign of fear mongering,1,0.000640204865557,0.0,0.000853606487409
neg_all.gml,neg,vaccines harm no children at all,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,aborted human fetus,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,accepted rate,1,0.000640204865557,0.0,0.0595024124195
neg_all.gml,neg,marketing vaccines to children,2,0.00128040973111,0.0,0.000640204865557
neg_all.gml,neg,lemming society,5,0.00320102432778,3.28099867038e-06,0.00128040973111
neg_all.gml,neg,critical thinking,4,0.00256081946223,4.10124833797e-06,0.00128040973111
neg_all.gml,neg,vaccines with thimerosal,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,national news headlines,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,vaccine adverse event,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Peter Todd,3,0.00192061459667,2.05062416898e-06,0.00177834684877
neg_all.gml,neg,severe autism,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,bacillus thuringiensis bacteria,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,race effects,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,vaccine decisions,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,chest pain,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,sodium phosphate dibasic,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,influenza vaccine,3,0.00192061459667,0.000270207817284,0.00170721297482
neg_all.gml,neg,measles is deadly,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Gardasil injury claims information,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,intellectual bullies,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,parental choice,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,mandatory Health Law,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,cumulative effect of vaccines,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,Pharmaceutical companies,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,individual doctors,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,blood serum of aborted baby cows,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,health problems,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,cataplexy,4,0.00256081946223,0.000309205110024,0.0627845422576
neg_all.gml,neg,elopement,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine refusal,2,0.00128040973111,0.0,0.00160051216389
neg_all.gml,neg,swine flu,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,encephalopathy,7,0.0044814340589,0.00152320363272,0.0594396494375
neg_all.gml,neg,permanent neurological injury,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,powerful lobbying,3,0.00192061459667,0.00107452706455,0.00502421644491
neg_all.gml,neg,Flinstones,1,0.000640204865557,0.0,0.04804611443
neg_all.gml,neg,ignorance of scientific facts,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,compensation,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,self-insurance policy,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Baker College nursing school,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,First do no harm,2,0.00128040973111,0.0,0.000640204865557
neg_all.gml,neg,Pandemrix-narcolepsy link,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,CDC website,6,0.00384122919334,0.000378271805039,0.0599721596141
neg_all.gml,neg,U.S. public,2,0.00128040973111,4.10124833797e-07,0.000640204865557
neg_all.gml,neg,vaccine ingredient,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,flu shot toxins,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,big Pharma,3,0.00192061459667,8.20249667594e-07,0.00128040973111
neg_all.gml,neg,statistically acceptable collateral damage,2,0.00128040973111,0.000255917896289,0.0458404578395
neg_all.gml,neg,New Jersey law,1,0.000640204865557,0.0,0.0544280370592
neg_all.gml,neg,Matthew Downing,6,0.00384122919334,0.000255507771455,0.0795406540303
neg_all.gml,neg,vaccine safety concerns,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,VAERS,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,logic,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,healthier children,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,death from murder,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,poor access to clean water,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,informed consent rights,2,0.00128040973111,4.10124833797e-07,0.000640204865557
neg_all.gml,neg,vaccine messages,1,0.000640204865557,0.0,0.000960307298335
neg_all.gml,neg,uninformed consent,5,0.00320102432778,1.64049933519e-06,0.00256081946223
neg_all.gml,neg,vaccine successes,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,trust,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine science,2,0.00128040973111,0.000132060196483,0.000640204865557
neg_all.gml,neg,AIDS virus,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,behavior changes,7,0.0044814340589,4.71643558866e-06,0.00419043184728
neg_all.gml,neg,trigger,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,H1N1 swine flu vaccine,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,cranial nerve paralysis,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,families,1,0.000640204865557,0.0,0.058781846742
neg_all.gml,neg,live viruses,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,efficacy,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,drugs,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,immune-system disruptor,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,child,8,0.00512163892446,0.00179344172112,0.0474219833824
neg_all.gml,neg,censored,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,public health system,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccinating,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,autism cases,3,0.00192061459667,0.000255507771455,0.0577730932955
neg_all.gml,neg,mistake,2,0.00128040973111,0.0,0.000640204865557
neg_all.gml,neg,hepatitis B risk factors,2,0.00128040973111,0.0,0.00128040973111
neg_all.gml,neg,initiatives that helped minorities,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,unable to do their jobs,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,hepatitis B vaccination,2,0.00128040973111,0.0,0.00128040973111
neg_all.gml,neg,ACIP's rotavirus use recommendation,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,experts,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,immune system,3,0.00192061459667,0.000501582671734,0.0680827430473
neg_all.gml,neg,death from congenital disease,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,smallpox vaccine,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine reactions,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,babies,3,0.00192061459667,6.15187250695e-06,0.001152368758
neg_all.gml,neg,mercury additive,2,0.00128040973111,0.000132060196483,0.000853606487409
neg_all.gml,neg,more vaccination,4,0.00256081946223,0.0,0.00192061459667
neg_all.gml,neg,parents of vaccine-injured children,4,0.00256081946223,0.0,0.072741733131
neg_all.gml,neg,greater severity of autism,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,pain and suffering,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,30 year old car,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,matter of national security,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,immunocompromised children,2,0.00128040973111,4.10124833797e-07,0.000640204865557
neg_all.gml,neg,tune,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,wrong vaccine,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,mandatory doses,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,emergency room visits,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,Food and Drug Administration Modernization Act,2,0.00128040973111,0.000132060196483,0.000640204865557
neg_all.gml,neg,severe autism issues,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,Bruesewitz v. Wyeth,2,0.00128040973111,4.10124833797e-07,0.000640204865557
neg_all.gml,neg,claims,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,human rights,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,mumps vaccine,4,0.00256081946223,0.0,0.0
neg_all.gml,neg,corporate-controlled science,1,0.000640204865557,0.0,0.0585076699467
neg_all.gml,neg,hallucinations,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,facts,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,human right,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,dissenters,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,syncope,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,genetic screening,3,0.00192061459667,0.000132060196483,0.000640204865557
neg_all.gml,neg,obedient,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,skin reactions,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,poisoning children,2,0.00128040973111,0.0,0.056343270975
neg_all.gml,neg,humanity,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,actual rates,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccines spread disease,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,war propaganda,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,vaccine apologists,4,0.00256081946223,0.0,0.0634237954877
neg_all.gml,neg,lymphoma,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,precautionary measure,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,denying responsibility,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,human DNA,2,0.00128040973111,0.000132060196483,0.000640204865557
neg_all.gml,neg,William Thompson,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,thimerosal-induced cellular damage,5,0.00320102432778,0.00052824078593,0.00256081946223
neg_all.gml,neg,government partnership with big Pharma,4,0.00256081946223,0.0,0.00266752027315
neg_all.gml,neg,infant boys,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,preventable disease,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,right,2,0.00128040973111,0.0,0.0482820859444
neg_all.gml,neg,people,18,0.01152368758,0.0,0.063663003868
neg_all.gml,neg,elderly,3,0.00192061459667,0.00136021318836,0.0646359653461
neg_all.gml,neg,harassment,7,0.0044814340589,0.000130419697147,0.0773482118029
neg_all.gml,neg,neomycin,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,number of shots,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,quality of life,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,total quack science delusion,3,0.00192061459667,0.0,0.0
neg_all.gml,neg,everything,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,staged domestic terrorism events,2,0.00128040973111,4.10124833797e-07,0.000640204865557
neg_all.gml,neg,polio vaccine,8,0.00512163892446,0.000135751319987,0.00128040973111
neg_all.gml,neg,infectious disease,2,0.00128040973111,0.00230534179914,0.0681576827755
neg_all.gml,neg,African American males,2,0.00128040973111,0.0,0.0596792936871
neg_all.gml,neg,death from car accident,1,0.000640204865557,0.0,0.000640204865557
neg_all.gml,neg,marketing,2,0.00128040973111,2.05062416898e-07,0.000640204865557
neg_all.gml,neg,health care workers,1,0.000640204865557,0.0,0.0544280370592
neg_all.gml,neg,blatant violations of the Hippocratic Oath,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,vaccine harm,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,post,3,0.00192061459667,0.0,0.0655028182985
neg_all.gml,neg,Global Post,3,0.00192061459667,0.0,0.0636948929611
neg_all.gml,neg,citizens,4,0.00256081946223,0.0,0.00560611828217
neg_all.gml,neg,real risks,2,0.00128040973111,0.0,0.0
neg_all.gml,neg,trustworthy,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,genocide,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,revelation,2,0.00128040973111,2.87087383658e-06,0.00142591083692
neg_all.gml,neg,mantra of pharma-controlled press,1,0.000640204865557,0.0,0.0
neg_all.gml,neg,science of genetics,1,0.000640204865557,0.0,0.000853606487409
